frame,pupil
1,631
2,631
3,631
4,631
5,631
6,631
7,631
8,631
9,631
10,631
11,631
12,631
13,631
14,631
15,631
16,631
17,631
18,631
19,631
20,631
21,631
22,631
23,631
24,631
25,631
26,631
27,631
28,631
29,631
30,631
31,631
32,631
33,631
34,631
35,631
36,631
37,631
38,631
39,631
40,631
41,631
42,631
43,631
44,631
45,631
46,631
47,631
48,631
49,631
50,631
51,631
52,631
53,631
54,631
55,631
56,631
57,631
58,631
59,631
60,631
61,631
62,631
63,631
64,631
65,631
66,631
67,631
68,631
69,631
70,631
71,631
72,631
73,631
74,631
75,631
76,631
77,631
78,631
79,631
80,631
81,631
82,631
83,631
84,631
85,631
86,631
87,631
88,631
89,631
90,631
91,631
92,631
93,631
94,631
95,631
96,631
97,631
98,631
99,631
100,631
101,631
102,631
103,631
104,631
105,631
106,631
107,631
108,631
109,631
110,631
111,631
112,631
113,631
114,631
115,631
116,631
117,631
118,631
119,631
120,631
121,631
122,631
123,631
124,631
125,631
126,631
127,631
128,631
129,631
130,631
131,631
132,631
133,631
134,631
135,631
136,631
137,631
138,631
139,631
140,631
141,631
142,631
143,631
144,631
145,631
146,631
147,631
148,631
149,631
150,631
151,631
152,631
153,631
154,631
155,631
156,631
157,631
158,631
159,631
160,631
161,631
162,631
163,631
164,631
165,631
166,667
167,667
168,667
169,667
170,667
171,667
172,667
173,667
174,667
175,667
176,667
177,667
178,667
179,667
180,667
181,667
182,667
183,667
184,667
185,667
186,667
187,667
188,667
189,667
190,667
191,667
192,667
193,667
194,667
195,667
196,667
197,667
198,667
199,667
200,667
201,667
202,667
203,667
204,667
205,667
206,667
207,667
208,667
209,667
210,667
211,667
212,667
213,667
214,667
215,667
216,667
217,667
218,667
219,667
220,667
221,667
222,667
223,667
224,667
225,667
226,667
227,667
228,667
229,667
230,667
231,667
232,667
233,667
234,667
235,667
236,667
237,667
238,667
239,667
240,667
241,667
242,667
243,667
244,667
245,667
246,667
247,667
248,667
249,667
250,667
251,667
252,667
253,667
254,667
255,667
256,667
257,667
258,667
259,667
260,667
261,667
262,667
263,667
264,667
265,667
266,667
267,667
268,667
269,667
270,667
271,667
272,667
273,667
274,667
275,667
276,667
277,667
278,667
279,667
280,667
281,667
282,667
283,667
284,667
285,667
286,667
287,667
288,667
289,667
290,667
291,667
292,667
293,667
294,667
295,667
296,667
297,667
298,667
299,667
300,667
301,667
302,667
303,667
304,667
305,667
306,667
307,667
308,667
309,667
310,667
311,667
312,667
313,667
314,667
315,667
316,667
317,667
318,667
319,667
320,667
321,667
322,667
323,667
324,667
325,667
326,667
327,667
328,667
329,667
330,667
331,667
332,667
333,667
334,667
335,667
336,667
337,667
338,667
339,667
340,667
341,667
342,667
343,667
344,667
345,667
346,667
347,667
348,667
349,667
350,667
351,667
352,667
353,667
354,667
355,667
356,667
357,667
358,667
359,667
360,667
361,667
362,667
363,667
364,667
365,667
366,667
367,667
368,667
369,667
370,667
371,667
372,667
373,667
374,667
375,667
376,667
377,667
378,667
379,667
380,667
381,667
382,667
383,667
384,667
385,667
386,667
387,667
388,667
389,667
390,667
391,667
392,667
393,667
394,667
395,667
396,667
397,667
398,667
399,667
400,667
401,667
402,667
403,667
404,667
405,667
406,667
407,667
408,667
409,667
410,667
411,667
412,667
413,667
414,667
415,667
416,667
417,667
418,667
419,667
420,667
421,667
422,667
423,667
424,667
425,667
426,667
427,667
428,667
429,667
430,667
431,667
432,667
433,667
434,667
435,667
436,667
437,667
438,667
439,667
440,667
441,667
442,667
443,667
444,667
445,667
446,667
447,667
448,667
449,667
450,667
451,667
452,667
453,667
454,667
455,667
456,667
457,667
458,667
459,667
460,667
461,667
462,667
463,667
464,667
465,667
466,667
467,667
468,667
469,667
470,667
471,667
472,667
473,667
474,667
475,667
476,667
477,667
478,667
479,667
480,667
481,667
482,667
483,667
484,667
485,667
486,667
487,667
488,667
489,667
490,667
491,667
492,667
493,667
494,667
495,667
496,667
497,667
498,667
499,667
500,667
501,667
502,667
503,667
504,667
505,667
506,667
507,667
508,667
509,667
510,667
511,667
512,667
513,667
514,667
515,667
516,667
517,667
518,667
519,667
520,667
521,667
522,667
523,667
524,667
525,667
526,667
527,667
528,667
529,667
530,667
531,667
532,667
533,667
534,667
535,667
536,667
537,667
538,667
539,667
540,667
541,667
542,667
543,667
544,667
545,667
546,667
547,667
548,667
549,667
550,667
551,667
552,667
553,667
554,667
555,667
556,667
557,667
558,667
559,667
560,667
561,667
562,667
563,667
564,667
565,667
566,667
567,667
568,667
569,667
570,667
571,667
572,667
573,667
574,667
575,667
576,667
577,667
578,667
579,667
580,667
581,667
582,667
583,667
584,667
585,667
586,667
587,667
588,667
589,667
590,667
591,667
592,667
593,741
594,741
595,741
596,741
597,741
598,741
599,741
600,741
601,741
602,741
603,741
604,741
605,741
606,741
607,741
608,741
609,741
610,741
611,741
612,741
613,741
614,741
615,741
616,741
617,741
618,741
619,741
620,741
621,741
622,741
623,741
624,741
625,741
626,741
627,741
628,741
629,741
630,741
631,741
632,741
633,741
634,741
635,741
636,741
637,741
638,741
639,741
640,741
641,741
642,741
643,741
644,741
645,741
646,741
647,741
648,741
649,741
650,741
651,741
652,741
653,741
654,741
655,741
656,741
657,741
658,741
659,741
660,741
661,741
662,741
663,741
664,741
665,741
666,741
667,741
668,741
669,741
670,741
671,741
672,741
673,741
674,741
675,741
676,741
677,741
678,741
679,741
680,741
681,741
682,741
683,741
684,741
685,741
686,741
687,741
688,741
689,741
690,741
691,741
692,741
693,741
694,741
695,741
696,741
697,741
698,741
699,741
700,741
701,741
702,741
703,741
704,741
705,741
706,741
707,741
708,741
709,741
710,741
711,741
712,741
713,741
714,741
715,741
716,741
717,741
718,741
719,741
720,741
721,741
722,741
723,741
724,741
725,741
726,741
727,741
728,741
729,741
730,741
731,741
732,741
733,741
734,741
735,741
736,741
737,741
738,741
739,741
740,741
741,741
742,741
743,741
744,741
745,741
746,741
747,741
748,741
749,741
750,741
751,741
752,741
753,741
754,741
755,741
756,741
757,741
758,741
759,741
760,741
761,741
762,741
763,741
764,741
765,741
766,741
767,741
768,741
769,741
770,741
771,741
772,741
773,741
774,741
775,741
776,741
777,741
778,741
779,741
780,741
781,741
782,741
783,741
784,741
785,741
786,741
787,741
788,741
789,741
790,741
791,741
792,741
793,741
794,741
795,741
796,741
797,741
798,741
799,741
800,741
801,741
802,741
803,741
804,741
805,741
806,741
