frame,pupil
1,770
2,770
3,770
4,770
5,770
6,770
7,770
8,770
9,770
10,770
11,770
12,770
13,770
14,770
15,770
16,770
17,770
18,770
19,770
20,770
21,770
22,770
23,770
24,770
25,770
26,770
27,770
28,770
29,770
30,770
31,770
32,770
33,770
34,770
35,770
36,770
37,770
38,770
39,770
40,770
41,770
42,770
43,770
44,770
45,770
46,770
47,770
48,770
49,770
50,770
51,770
52,770
53,770
54,770
55,770
56,770
57,770
58,770
59,770
60,770
61,770
62,770
63,770
64,770
65,770
66,770
67,770
68,770
69,770
70,770
71,770
72,770
73,770
74,770
75,770
76,770
77,770
78,770
79,770
80,770
81,770
82,770
83,770
84,770
85,770
86,770
87,770
88,770
89,770
90,770
91,770
92,770
93,770
94,770
95,770
96,770
97,770
98,770
99,770
100,770
101,770
102,770
103,770
104,770
105,770
106,770
107,770
108,770
109,770
110,770
111,770
112,770
113,770
114,770
115,770
116,770
117,770
118,770
119,770
120,770
121,770
122,770
123,770
124,770
125,770
126,770
127,770
128,770
129,770
130,770
131,770
132,770
133,770
134,770
135,770
136,770
137,770
138,770
139,770
140,770
141,770
142,770
143,770
144,770
145,770
146,770
147,770
148,770
149,770
150,770
151,770
152,770
153,770
154,770
155,770
156,770
157,770
158,770
159,770
160,770
161,770
162,770
163,770
164,770
165,770
166,770
167,770
168,770
169,770
170,770
171,770
172,770
173,770
174,770
175,770
176,770
177,770
178,770
179,770
180,770
181,770
182,770
183,770
184,770
185,770
186,770
187,770
188,770
189,770
190,770
191,770
192,770
193,770
194,770
195,770
196,770
197,770
198,770
199,770
200,770
201,770
202,770
203,770
204,770
205,770
206,770
207,770
208,770
209,770
210,770
211,770
212,770
213,770
214,770
215,770
216,770
217,770
218,770
219,770
220,770
221,770
222,770
223,770
224,770
225,770
226,770
227,770
228,770
229,770
230,770
231,770
232,770
233,770
234,770
235,770
236,770
237,770
238,770
239,770
240,770
241,770
242,770
243,770
244,770
245,770
246,770
247,770
248,770
249,770
250,770
251,770
252,770
253,770
254,770
255,770
256,770
257,770
258,770
259,770
260,770
261,770
262,770
263,770
264,770
265,770
266,770
267,770
268,770
269,770
270,770
271,770
272,770
273,770
274,770
275,770
276,770
277,770
278,770
279,770
280,770
281,770
282,770
283,770
284,770
285,770
286,770
287,770
288,770
289,770
290,770
291,770
292,770
293,770
294,770
295,770
296,770
297,770
298,770
299,770
300,770
301,770
302,770
303,770
304,770
305,770
306,770
307,770
308,770
309,770
310,770
311,770
312,770
313,770
314,770
315,770
316,770
317,770
318,770
319,770
320,770
321,770
322,770
323,770
324,770
325,770
326,770
327,770
328,770
329,770
330,770
331,770
332,770
333,770
334,770
335,770
336,770
337,770
338,770
339,770
340,770
341,770
342,770
343,770
344,770
345,770
346,770
347,770
348,770
349,770
350,770
351,770
352,770
353,770
354,770
355,770
356,770
357,770
358,770
359,770
360,770
361,770
362,770
363,770
364,770
365,770
366,770
367,770
368,770
369,770
370,675
371,675
372,675
373,675
374,675
375,675
376,675
377,675
378,675
379,675
380,675
381,675
382,675
383,675
384,675
385,675
386,675
387,675
388,675
389,675
390,675
391,675
392,675
393,675
394,675
395,675
396,675
397,675
398,675
399,675
400,675
401,675
402,675
403,675
404,675
405,675
406,675
407,675
408,675
409,675
410,675
411,675
412,675
413,675
414,675
415,675
416,675
417,675
418,675
419,675
420,675
421,675
422,675
423,675
424,675
425,675
426,675
427,675
428,675
429,675
430,675
431,675
432,675
433,675
434,675
435,675
436,675
437,675
438,675
439,675
440,675
441,675
442,675
443,675
444,675
445,675
446,675
447,675
448,675
449,675
450,675
451,675
452,675
453,675
454,675
455,675
456,675
457,675
458,675
459,675
460,675
461,675
462,675
463,675
464,675
465,675
466,675
467,675
468,675
469,675
470,675
471,675
472,675
473,675
474,675
475,675
476,675
477,675
478,675
479,675
480,675
481,675
482,675
483,675
484,675
485,675
486,675
487,675
488,675
489,675
490,675
491,675
492,675
493,675
494,675
495,675
496,675
497,675
498,675
499,675
500,675
501,675
502,675
503,675
504,675
505,675
506,675
507,675
508,675
509,675
510,675
511,675
512,675
513,675
514,675
515,675
516,675
517,675
518,675
519,675
520,675
521,675
522,675
523,675
524,675
525,675
526,675
527,675
528,675
529,675
530,675
531,675
532,675
533,675
534,675
535,675
536,675
537,675
538,675
539,675
540,675
541,675
542,675
543,675
544,675
545,675
546,675
547,675
548,675
549,675
550,675
551,675
552,675
553,675
554,675
555,675
556,675
557,675
558,675
559,675
560,675
561,675
562,675
563,675
564,675
565,675
566,675
567,675
568,675
569,675
570,675
571,675
572,675
573,675
574,675
575,675
576,675
577,675
578,675
579,675
580,675
581,675
582,675
583,675
584,675
585,675
586,675
587,675
588,675
589,675
590,675
591,675
592,675
593,675
594,675
595,675
596,675
597,675
598,675
599,675
600,675
601,675
602,675
603,675
604,675
605,675
606,675
607,675
608,675
609,675
610,675
611,675
612,675
613,675
614,675
615,675
616,675
617,675
618,675
619,675
620,675
621,675
622,675
623,675
624,675
625,675
626,675
627,675
628,675
629,675
630,675
631,675
632,675
633,675
634,675
635,675
636,675
637,675
638,675
639,675
640,675
641,675
642,675
643,675
644,675
645,675
646,675
647,675
648,675
649,675
650,675
651,675
652,675
653,675
654,675
655,675
656,675
657,675
658,675
659,675
660,675
661,675
662,675
663,675
664,675
665,675
666,675
667,675
668,675
669,675
670,675
671,675
672,675
673,675
674,675
675,675
676,675
677,675
678,675
679,675
680,675
681,675
682,675
683,675
684,675
685,675
686,675
687,675
688,675
689,675
690,675
691,675
692,675
693,675
694,675
695,675
696,675
697,675
698,675
699,675
700,675
701,675
702,675
703,675
704,675
705,675
706,675
707,675
708,675
709,675
710,675
711,675
712,675
713,675
714,675
715,675
716,675
717,675
718,675
719,675
720,675
721,675
722,675
723,675
724,675
725,675
726,675
727,675
728,675
729,675
730,675
731,675
732,675
733,675
734,675
735,675
736,675
737,675
738,675
739,675
740,675
741,675
742,675
743,675
744,675
745,675
746,675
747,675
748,675
749,675
750,675
751,675
752,675
753,675
754,675
755,675
756,675
757,675
758,675
759,675
760,675
761,675
762,675
763,675
764,675
765,675
766,675
767,675
768,675
769,675
770,675
771,675
772,675
773,675
774,675
775,675
776,675
777,675
778,675
779,675
780,675
781,675
782,675
783,675
784,675
785,675
786,675
787,675
788,675
789,675
790,675
791,675
792,675
793,675
794,675
795,675
796,675
797,675
798,675
799,675
800,675
801,675
802,675
803,675
804,675
805,675
806,675
807,675
808,675
809,675
810,675
811,675
812,675
813,675
814,675
815,675
816,675
817,675
818,675
819,675
820,675
821,675
822,675
823,675
824,675
825,675
826,675
827,675
828,675
829,675
830,675
831,675
832,675
833,675
834,675
835,675
836,675
837,675
838,675
839,675
840,675
841,675
842,675
843,675
844,675
845,675
846,675
847,675
848,675
849,675
850,675
851,675
852,675
853,675
854,675
855,675
856,675
857,675
858,675
859,675
860,675
861,675
862,675
863,675
864,675
865,675
866,675
867,675
868,675
869,675
870,675
871,675
872,675
873,675
874,675
875,675
876,675
877,675
878,675
879,675
880,675
881,675
882,675
883,675
884,675
885,675
886,675
887,675
888,675
889,675
890,675
891,675
892,675
893,675
894,675
895,675
896,675
897,675
898,675
899,675
900,675
901,675
902,675
903,675
904,675
905,675
906,675
907,675
908,675
909,675
910,675
911,675
912,675
913,675
914,675
915,675
916,675
917,675
918,675
919,675
920,675
921,675
922,675
923,675
924,675
925,675
926,675
927,675
928,675
929,675
930,675
931,675
932,675
933,675
934,675
935,675
936,675
937,675
938,675
939,675
940,675
941,675
942,675
943,675
944,675
945,675
946,675
947,675
948,675
949,675
950,675
951,675
952,675
953,675
954,675
955,675
956,675
957,675
958,675
959,675
960,675
961,675
962,675
963,675
964,675
965,675
966,675
967,675
968,675
969,675
970,675
971,675
972,675
973,675
974,675
975,675
976,675
977,675
978,675
979,675
980,675
981,675
982,675
983,675
984,675
985,675
986,675
987,675
988,675
989,675
990,675
991,675
992,675
993,675
994,675
995,675
996,675
997,675
998,675
999,675
1000,675
1001,675
1002,675
1003,675
1004,675
1005,675
1006,675
1007,675
1008,675
1009,675
1010,675
1011,675
1012,675
1013,675
1014,675
1015,675
1016,675
1017,675
1018,675
1019,675
1020,675
1021,675
1022,675
1023,675
1024,675
1025,675
1026,675
1027,675
1028,675
1029,675
1030,675
1031,675
1032,675
1033,675
1034,675
1035,675
1036,675
1037,675
1038,675
1039,675
1040,675
1041,675
1042,675
1043,675
1044,675
1045,675
1046,675
1047,675
1048,675
1049,675
1050,675
1051,675
1052,675
1053,675
1054,675
1055,675
1056,675
1057,675
1058,675
1059,675
1060,675
1061,675
1062,675
1063,675
1064,675
1065,675
1066,675
1067,675
1068,675
1069,675
1070,675
1071,675
1072,675
1073,675
1074,675
1075,675
1076,675
1077,675
1078,675
1079,675
1080,675
1081,675
1082,675
1083,675
1084,675
1085,675
1086,675
1087,675
1088,675
1089,675
1090,675
1091,675
1092,675
1093,675
1094,675
1095,675
1096,675
1097,675
1098,675
1099,675
1100,675
1101,675
1102,675
1103,675
1104,675
1105,675
1106,675
1107,675
1108,675
1109,675
1110,675
1111,675
1112,675
1113,675
1114,675
1115,675
1116,675
1117,675
1118,675
1119,675
1120,675
1121,675
1122,675
1123,675
1124,675
1125,675
1126,675
1127,675
1128,675
1129,675
1130,675
1131,675
1132,675
1133,675
1134,675
1135,675
1136,675
1137,675
1138,675
1139,675
1140,675
1141,675
1142,675
1143,675
1144,675
1145,675
1146,675
1147,675
1148,675
1149,675
1150,675
1151,675
1152,675
1153,675
1154,675
1155,675
1156,675
1157,675
1158,675
1159,675
1160,675
1161,675
1162,675
1163,675
1164,675
1165,675
1166,675
1167,675
1168,675
1169,675
1170,675
1171,675
1172,675
1173,675
1174,675
1175,675
1176,675
1177,675
1178,675
1179,675
1180,675
1181,675
1182,675
1183,675
1184,675
1185,675
1186,675
1187,675
1188,675
1189,675
1190,675
1191,675
1192,675
1193,675
1194,675
1195,675
1196,675
1197,675
1198,675
1199,675
1200,675
1201,675
1202,675
1203,675
1204,675
1205,675
1206,675
1207,675
1208,675
1209,675
1210,675
1211,675
1212,675
1213,675
1214,675
1215,675
1216,675
1217,675
1218,675
1219,675
1220,675
1221,675
1222,675
1223,675
1224,675
1225,675
1226,675
1227,675
1228,675
1229,675
1230,675
1231,675
1232,675
1233,675
1234,675
1235,675
1236,675
1237,675
1238,675
1239,675
1240,675
1241,675
1242,675
1243,675
1244,675
1245,675
1246,675
1247,675
1248,675
1249,675
1250,675
1251,675
1252,675
1253,675
1254,675
1255,807
1256,807
1257,807
1258,807
1259,807
1260,807
1261,807
1262,807
1263,807
1264,807
1265,807
1266,807
1267,807
1268,807
1269,807
1270,807
1271,807
1272,807
1273,807
1274,807
1275,807
1276,807
1277,807
1278,807
1279,807
1280,807
1281,807
1282,807
1283,807
1284,807
1285,807
1286,807
1287,807
1288,807
1289,807
1290,807
1291,807
1292,807
1293,807
1294,807
1295,807
1296,807
1297,807
1298,807
1299,807
1300,807
1301,807
1302,807
1303,807
1304,807
1305,807
1306,807
1307,807
1308,807
1309,807
1310,807
1311,807
1312,807
1313,807
1314,807
1315,807
1316,807
1317,807
1318,807
1319,807
1320,807
1321,807
1322,807
1323,807
1324,807
1325,807
1326,807
1327,807
1328,807
1329,807
1330,807
1331,807
1332,807
1333,807
1334,807
1335,807
1336,807
1337,807
1338,807
1339,807
1340,807
1341,807
1342,807
1343,807
1344,807
1345,807
1346,807
1347,807
1348,807
1349,807
1350,807
1351,807
1352,807
1353,807
1354,807
1355,807
1356,807
1357,807
1358,807
1359,807
1360,807
1361,807
1362,807
1363,807
1364,807
1365,807
1366,807
1367,807
1368,807
1369,807
1370,807
1371,807
1372,807
1373,807
1374,807
1375,807
1376,807
1377,807
1378,807
1379,807
1380,807
1381,807
1382,807
1383,807
1384,807
1385,807
1386,807
1387,807
1388,807
1389,807
1390,807
1391,807
1392,807
1393,807
1394,807
1395,807
1396,807
1397,807
1398,807
1399,807
1400,807
1401,807
1402,807
1403,807
1404,807
1405,807
1406,807
1407,807
1408,807
1409,807
1410,807
1411,807
1412,807
1413,807
1414,807
1415,807
1416,807
1417,807
1418,807
1419,807
1420,807
1421,807
1422,807
1423,807
1424,807
1425,807
1426,807
1427,807
1428,807
1429,807
1430,807
1431,807
1432,807
1433,807
1434,807
1435,807
1436,807
1437,807
1438,807
1439,807
1440,807
1441,807
1442,807
1443,807
1444,807
1445,807
1446,807
1447,807
1448,807
1449,807
1450,807
1451,807
1452,807
1453,807
1454,807
1455,807
1456,807
1457,807
1458,807
1459,807
1460,807
1461,807
1462,807
1463,807
1464,807
1465,807
1466,807
1467,807
1468,807
1469,807
1470,807
1471,807
1472,807
1473,807
1474,807
1475,807
1476,807
1477,807
1478,807
1479,807
1480,807
1481,807
1482,807
1483,807
1484,807
1485,807
1486,807
1487,807
1488,807
1489,807
1490,807
1491,807
1492,807
1493,807
1494,807
1495,807
1496,807
1497,807
1498,807
1499,807
1500,807
1501,807
1502,807
1503,807
1504,807
1505,807
1506,807
1507,807
1508,807
1509,807
1510,807
1511,807
1512,807
1513,807
1514,807
1515,807
1516,807
1517,807
1518,807
1519,807
1520,807
1521,807
1522,807
1523,807
1524,807
1525,807
1526,807
1527,807
1528,807
1529,807
1530,807
1531,807
1532,807
1533,807
1534,807
1535,807
1536,807
1537,807
1538,807
1539,807
1540,807
1541,807
1542,807
1543,807
1544,807
1545,807
1546,807
1547,807
1548,807
1549,807
1550,807
1551,807
1552,807
1553,807
1554,807
1555,807
1556,807
1557,807
1558,807
1559,807
1560,807
1561,807
1562,807
1563,807
1564,807
1565,807
1566,807
1567,807
1568,807
1569,807
1570,807
1571,807
1572,807
1573,807
1574,807
1575,807
1576,722
1577,722
1578,722
1579,722
1580,722
1581,722
1582,722
1583,722
1584,722
1585,722
1586,722
1587,722
1588,722
1589,722
1590,722
1591,722
1592,722
1593,722
1594,722
1595,722
1596,722
1597,722
1598,722
1599,722
1600,722
1601,722
1602,722
1603,722
1604,722
1605,722
1606,722
1607,722
1608,722
1609,722
1610,722
1611,722
1612,722
1613,722
1614,722
1615,722
1616,722
1617,722
1618,722
1619,722
1620,722
1621,722
1622,722
1623,722
1624,722
1625,722
1626,722
1627,722
1628,722
1629,722
1630,722
1631,722
1632,722
1633,722
1634,722
1635,722
1636,722
1637,722
1638,722
1639,722
1640,722
1641,722
1642,722
1643,722
1644,722
1645,722
1646,722
1647,722
1648,722
1649,722
1650,722
1651,722
1652,722
1653,722
1654,722
1655,722
1656,722
1657,722
1658,722
1659,722
1660,722
1661,722
1662,722
1663,722
1664,722
1665,722
1666,722
1667,722
1668,722
1669,722
1670,722
1671,722
1672,722
1673,722
1674,722
1675,722
1676,722
1677,722
1678,722
1679,722
1680,722
1681,722
1682,722
1683,722
1684,722
1685,722
1686,722
1687,722
1688,722
1689,722
1690,722
1691,722
1692,722
1693,722
1694,722
1695,722
1696,722
1697,722
1698,722
1699,722
1700,722
1701,722
1702,722
1703,722
1704,722
1705,722
1706,722
1707,722
1708,722
1709,722
1710,722
1711,722
1712,722
1713,722
1714,722
1715,722
1716,722
1717,722
1718,722
1719,722
1720,722
1721,722
1722,722
1723,722
1724,722
1725,722
1726,722
1727,722
1728,722
1729,722
1730,722
1731,722
1732,722
1733,722
1734,722
1735,722
1736,722
1737,722
1738,722
1739,757
1740,757
1741,757
1742,757
1743,757
1744,757
1745,757
1746,757
1747,757
1748,757
1749,757
1750,757
1751,757
1752,757
1753,757
1754,757
1755,757
1756,757
1757,757
1758,757
1759,757
1760,757
1761,757
1762,757
1763,757
1764,757
1765,757
1766,757
1767,757
1768,757
1769,757
1770,757
1771,757
1772,757
1773,757
1774,757
1775,757
1776,757
1777,757
1778,757
1779,757
1780,757
1781,757
1782,757
1783,757
1784,757
1785,757
1786,757
1787,757
1788,757
1789,757
1790,757
1791,757
1792,757
1793,757
1794,757
1795,757
1796,757
1797,757
1798,757
1799,757
1800,757
1801,757
1802,757
1803,757
1804,757
1805,757
1806,757
1807,757
1808,757
1809,757
1810,757
1811,757
1812,757
1813,757
1814,757
