frame,pupil
1,998
2,998
3,998
4,998
5,998
6,998
7,998
8,998
9,998
10,998
11,998
12,998
13,998
14,998
15,998
16,998
17,998
18,998
19,998
20,998
21,998
22,998
23,998
24,998
25,998
26,998
27,998
28,998
29,998
30,998
31,998
32,998
33,998
34,998
35,998
36,998
37,998
38,998
39,998
40,998
41,998
42,998
43,998
44,998
45,998
46,998
47,998
48,998
49,998
50,998
51,998
52,998
53,998
54,998
55,998
56,998
57,998
58,998
59,998
60,998
61,998
62,998
63,998
64,998
65,998
66,998
67,998
68,998
69,998
70,998
71,998
72,998
73,998
74,998
75,998
76,998
77,998
78,998
79,998
80,998
81,998
82,998
83,998
84,998
85,998
86,998
87,998
88,998
89,998
90,998
91,998
92,998
93,998
94,998
95,998
96,998
97,998
98,998
99,998
100,998
101,998
102,998
103,998
104,998
105,998
106,998
107,998
108,998
109,998
110,998
111,998
112,998
113,998
114,998
115,998
116,998
117,998
118,998
119,998
120,998
121,998
122,998
123,998
124,998
125,998
126,998
127,998
128,998
129,998
130,998
131,998
132,998
133,998
134,998
135,998
136,998
137,998
138,998
139,998
140,998
141,998
142,998
143,998
144,998
145,998
146,998
147,998
148,998
149,998
150,998
151,998
152,998
153,998
154,998
155,998
156,998
157,998
158,998
159,998
160,998
161,998
162,998
163,998
164,998
165,998
166,998
167,998
168,998
169,998
170,998
171,998
172,998
173,998
174,998
175,998
176,998
177,998
178,1000
179,1000
180,1000
181,1000
182,1000
183,1000
184,1000
185,1000
186,1000
187,1000
188,1000
189,1000
190,1000
191,1000
192,1000
193,1000
194,1000
195,1000
196,1000
197,1000
198,1000
199,1000
200,1000
201,1000
202,1000
203,1000
204,1000
205,1000
206,1000
207,1000
208,1000
209,1000
210,1000
211,1000
212,1000
213,1000
214,1000
215,1000
216,1000
217,1000
218,1000
219,1000
220,1000
221,1000
222,1000
223,1000
224,1000
225,1000
226,1000
227,1000
228,1000
229,1000
230,1000
231,1000
232,1000
233,1000
234,1000
235,1000
236,1000
237,1000
238,1000
239,1000
240,1000
241,1000
242,1000
243,1000
244,1000
245,1000
246,1000
247,1000
248,1000
249,1000
250,1000
251,1000
252,1000
253,1000
254,1000
255,1000
256,1000
257,1000
258,1000
259,1000
260,1000
261,1000
262,1000
263,1000
264,1000
265,1000
266,1000
267,1000
268,1000
269,1000
270,1000
271,1000
272,1000
273,1000
274,1000
275,1000
276,1000
277,1000
278,1000
279,1000
280,1000
281,1000
282,1000
