participant,condition,word,exposure,synchrony
LexVar103,naturalv,bog,2,10146.965859598842
LexVar103,naturalv,bog,2,9732.140900259707
LexVar104,naturalv,bog,2,9287.341559318038
LexVar104,naturalv,bog,2,9710.447021971622
LexVar110,naturalv,bog,2,8779.862416257145
LexVar110,naturalv,bog,2,8803.699985025469
LexVar116,naturalv,bog,2,10092.84301016417
LexVar121,naturalv,bog,2,10262.693444572935
LexVar121,naturalv,bog,2,7557.177103782514
LexVar127,naturalv,bog,2,6267.921250408265
LexVar133,naturalv,bog,2,10084.927711481594
LexVar133,naturalv,bog,2,8776.070745990017
LexVar139,naturalv,bog,2,9939.635215597473
LexVar139,naturalv,bog,2,10165.585274313922
LexVar140,naturalv,bog,2,9430.47785837159
LexVar140,naturalv,bog,2,9048.295811756938
LexVar146,naturalv,bog,2,10588.83002335034
LexVar146,naturalv,bog,2,9555.159341171773
LexVar151,naturalv,bog,2,9534.12288968443
LexVar151,naturalv,bog,2,8418.087341843475
LexVar157,naturalv,bog,2,9834.09008377662
LexVar157,naturalv,bog,2,9228.062349101387
LexVar163,naturalv,bog,2,10030.227299172151
LexVar163,naturalv,bog,2,9520.801997930033
LexVar169,naturalv,bog,2,10044.736325334237
LexVar169,naturalv,bog,2,10023.449463484729
LexVar170,naturalv,bog,2,9978.554075084196
LexVar170,naturalv,bog,2,9740.981489734306
LexVar175,naturalv,bog,2,7805.645667563825
LexVar175,naturalv,bog,2,8365.46850926997
LexVar176,naturalv,bog,2,9988.245946032295
LexVar176,naturalv,bog,2,9484.97178225604
LexVar181,naturalv,bog,2,9625.029634731352
LexVar181,naturalv,bog,2,10547.617216650835
LexVar182,naturalv,bog,2,6860.601159886792
LexVar188,naturalv,bog,2,8159.7437473006785
LexVar188,naturalv,bog,2,8318.23264144481
LexVar103,naturalv,bog,3,25566.990962915697
LexVar103,naturalv,bog,3,25279.432330063555
LexVar104,naturalv,bog,3,24905.520467658258
LexVar104,naturalv,bog,3,25483.47999451405
LexVar110,naturalv,bog,3,24177.637239525728
LexVar110,naturalv,bog,3,22394.970058579493
LexVar116,naturalv,bog,3,25489.213169845396
LexVar121,naturalv,bog,3,25205.001369519287
LexVar121,naturalv,bog,3,22856.06712327196
