pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,10
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,11
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,12
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,13
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,14
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,15
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,16
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,17
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,18
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,19
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,20
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,21
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,22
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,23
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,24
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,25
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,26
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,27
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,28
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,29
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,30
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,31
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,32
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,33
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,34
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,35
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,36
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,37
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,38
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,39
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,40
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,41
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,42
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,43
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,44
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,45
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,46
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,47
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,48
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,49
LVar109,109,9,27.3675564681724,27,11,2,Trial: 2,189369742,720,left,579.9,10,374,366,680,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,50
