pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,10
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,11
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,12
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,13
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,14
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,15
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,16
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,17
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,18
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,19
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,20
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,21
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,22
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,23
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,24
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,25
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,26
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,27
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,28
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,29
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,30
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,31
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,32
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,33
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,34
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,35
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,36
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,37
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,38
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,39
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,40
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,41
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,42
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,43
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,44
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,45
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,46
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,47
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,48
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,49
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,50
LVar105,105,5,19.2854209445585,19,9,2,Trial: 2,77950,720,left,619.6,10,304,296,1167,.,object1.png,tanzer_unnaturalv.wav,1,tan,unnaturalv,51
