pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,10
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,11
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,12
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,13
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,14
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,15
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,16
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,17
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,18
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,19
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,20
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,21
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,22
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,23
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,24
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,25
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,26
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,27
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,28
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,29
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,30
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,31
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,32
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,33
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,34
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,35
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,36
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,37
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,38
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,39
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,40
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,41
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,42
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,43
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,44
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,45
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,46
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,47
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,48
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,49
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,50
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,51
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,52
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,53
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,54
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,55
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,56
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,57
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,58
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,59
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,60
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,61
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,62
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,63
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,64
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,65
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,66
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,67
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,68
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,69
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,70
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,71
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,72
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,73
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,74
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,75
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,76
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,77
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,78
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,79
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,80
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,81
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,82
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,83
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,84
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,85
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,86
LVar189,189,17,24.2135523613963,24,6,2,Trial: 2,52942,720,NA,732.3,10,2144,2136,546,.,object5.png,mobet_naturalv.wav,1,mob,naturalv,87
