pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,246
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,247
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,248
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,249
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,250
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,251
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,252
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,253
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,254
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,255
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,256
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,257
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,258
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,259
LVar106,106,6,29.7987679671457,29,24,2,Trial: 2,1246132,720,NA,729.2,246,1718,1474,560,.,object1.png,bogdum_unnaturalv.wav,1,bog,unnaturalv,260
